code,name,duration,credits,tuition_credits,department,prerequisite,english_name,weight
ME4105,Đồ án thiết kế công nghệ và chế tạo khuôn dập tạo hình,4(0-8-0-16),4,8,TCK,ME4065/ME3203/ME4322,Project in Massive Forming Technology,1
ME4106,Thiết kế khuôn,2(2-1-0-4),2,3,TCK,"ME4056, ME4066",Mold Design,0.7
ME4110,Máy và truyền động thuỷ lực,2(2-1-0-4),2,3,TCK,ME4010,Hydraulic Drives and Machines,0.7
ME4111,Lý thuyết tạo hình,2(2-1-0-4),2,3,TCK,"ME3060, ME2140",Theory of Geodynamic Surface Formation,0.7
ME4112,Tự động hóa sản xuất,2(2-0-1-4),2,3.5,TCK,,Manufacturing Automation,0.6
ME4112Q,Tự động hoá sản xuất,2(2-0-1-4),2,3.5,TCK,,Manufacturing Automation,0.7
ME4113,Đảm bảo chất lượng SPCN,2(2-0-0-4),2,2,TCK,"(ME3170/ME3172), ME3070",Quality Control in Industrial Production,0.7
ME4114,Phân tích kết cấu hàn,2(2-1-0-4),2,3,TCK,,Welded Structures,0.7
ME4115,Thiết kế và chế tạo khuôn,3(3-1-0-6),3,4,TCK,,Mould Design and Fabrication,0.7
ME4115Q,Thiết kế và chế tạo khuôn,3(3-1-0-6),3,4,TCK,,Mould Design and Fabrication,0.7
ME4116,Đồ án chuyên ngành chế tạo SP chất dẻo,1(0-2-0-2),1,2,TCK,"ME4056, ME4066, ME4166",Senior Project in Manufacturing of Plastics Products,1
ME4117,Đồ án Máy chính xác,2(0-0-4-4),2,4,TCK,,Project of Precision Machine,0.7
ME4120,Thí nghiệm ô tô,3(3-0-1-6),3,9,TCK,ME4020,Experimentation and Tests on Automobile,0.6
ME4121,Máy nâng chuyển,2(2-1-0-4),2,3,TCK,"(ME3060/ME3250),ME2140,(ME3090/ME3220)",Hoisting and Conveying Machines,0.7
ME4122,Các phương pháp gia công tinh,2(2-1-0-4),2,3,TCK,ME3170,Finished Manufacturing Methods,0.6
ME4122Q,Các phương pháp gia công tinh,2(2-1-0-4),2,3,TCK,,Finished Manufacturing Methods,0.6
ME4123,Tin học ứng dụng trong MCX,2(2-1-0-4),2,3,TCK,"ME3070, ME4013, ME4023, ME4083",Applied Informatics in Precise Machinery,0.7
ME4124,Hàn đắp và phun phủ,2(2-1-0.5-4),2,4,TCK,,Hard surfacing and Thermal Spraying,0.6
ME4125,CN dập tạo hình đặc biệt,2(2-1-0-4),2,3,TCK,,Special Metal Forming Technologies,0.7
ME4126,Các thiết bị phụ trợ,2(2-2-0-4),2,4,TCK,"ME4056, ME4066",Complementary Equipments,0.7
ME4128,Tính toán & thiết kế kết cấu hàn,3(3-1-0-6),3,4,TCK,,Calculation and Design of Welded Structures,0.7
ME4129,Thiết bị hàn,2(2-0-1-4),2,3.5,TCK,,Welding Equipment,0.7
ME4130,Công nghệ khung vỏ ô tô,2(2-0-1-4),2,3.5,TCK,,Chassis-Frame Technology,0.6
ME4131,Cơ học phá hủy,2(2-1-0-4),2,3,TCK,,Fracture Mechanics,0.7
ME4132,Tổ chức sản xuất cơ khí,2(2-1-0-4),2,3,TCK,,Mechanical Manufacturing Management,0.6
ME4132Q,Tổ chức sản xuất cơ khí,2(2-1-0-4),2,3,TCK,,Mechanical Manufacturing Management,0.7
ME4133,Thiết bị đo trong chế tạo cơ khí,3(3-1-1-6),3,5.5,TCK,"(ME3170/ME3172), ME4023",Measurement Devices in Mechanical Eng.,0.6
ME4134,Đồ án kết cấu hàn,2(0-0-4-4),2,4,TCK,"ME4104,ME4183=",Project in Welded Structures,1
ME4135,TĐH quá trình dập tạo hình,2(2-1-0-4),2,3,TCK,,Automation of Forming Process,0.7
ME4136,Đồ án máy gia công chất dẻo,1(0-2-0-2),1,2,TCK,,Project in Plastic Processing Machines,1
ME4138,Công nghệ hàn vật liệu kim loại,3(3-0-1-6),3,4.5,TCK,,Metal Welding Technology,0.7
ME4140,Tin học ứng dụng trong TK ô tô,2(2-1-0-4),2,3,TCK,"ME4050,ME4060, ME4070",Applied Informatics in Automobile Engineering,0.6
ME4141,Tin học ứng dụng,2(2-1-0-4),2,3,TCK,,Applied Informatics,0.7
ME4142,Công nghệ khuôn mẫu,2(2-1-0-4),2,3,TCK,,Mold Technology,0.7
ME4143,Đồ án Máy chính xác,1(0-2-0-2),1,2,TCK,"ME3070, ME4013, ME4023",Project in Precise Machines,1
ME4144,Các quá trình hàn đặc biệt,2(2-1-0-4),2,3,TCK,,Advanced Welding Processes,0.7
ME4145,MH hóa và MP số QT biến dạng,2(1-1-0-4),2,2,TCK,,Modeling and Simulation of Deforming Process,0.7
ME4146,Đồ án khuôn chất dẻo,2(0-0-4-4),2,4,TCK,,Project in Mold for Plastics,1
ME4148,Máy CNC và Rôbốt công nghiệp,3(3-0-1-6),3,4.5,TCK,,CNC Machine Tools and Industrial Robot,0.7
ME4149,Đảm bảo chất lượng sản phẩm,2(2-1-0-4),2,3,TCK,,Quality Controls,0.7
ME4150,Xe chuyên dụng,3(3-0-1-6),3,4.5,TCK,,Specialized Automobiles,0.6
ME4151,Đồ án cơ điện tử,1(0-2-0-2),1,2,TCK,,Project in Mechatronics,1
ME4152,Kỹ thuật ma sát,2(2-0-0-4),2,2,TCK,ME4172,Tribology,0.6
ME4153,Cảm biến trong CKCX & QH,3(3-1-0-6),3,4,TCK,,Sensors in Optical and Precise Mech. Eng.,0.7
ME4154,Mô hình hóa quá trình hàn,2(2-0-1-4),2,3.5,TCK,,Modeling of Welding,0.6
ME4155,CN Gia công áp lực,2(2-1-0-4),2,3,TCK,,Metal Forming Technology,0.7
ME4156,Robot công nghiệp,2(2-0-0-4),2,2,TCK,,Industrial Robots,0.7
ME4158,Robotics,3(3-1-0.5-6),3,5,TCK,,Robotics,0.5
ME4159,Đồ gá,2(2-0-1-4),2,3.5,TCK,,Jig and Fixture,0.7
ME4160,Mô hình hóa và mô phỏng các HT động lực,3(3-1-0-6),3,4,TCK,"ET3xxx, EE3499, ME4010, ME4020, ME4040, ME4190",Modeling and Simulation of Systems on Vehicles,0.7
ME4161,Tự động hóa thiết kế,2(2-1-0-4),2,3,TCK,,Automatic Design,1
ME4162,Đồ án Máy,1(0-2-0-2),1,2,TCK,"ME4062, ME4192",Project in Machine Tools,1
ME4163,Đo lường tự động trong chế tạo cơ khí,2(2-1-0-4),2,3,TCK,,Automatic Measurement in Mechanical Eng.,0.7
ME4163Q,Đo lường tự động trong chế tạo cơ khí,2(2-1-0-4),2,3,TCK,,Automatic Measurement in Mechanical Engineering,0.7
ME4164,Đồ án công nghệ hàn nóng chảy và hàn vảy,1(0-2-0-2),1,2,TCK,,Project in Fusion Joining Processes,1
ME4165,"Máy dập CNC, PLC",2(2-1-0-4),2,3,TCK,,CNC and PLC pressing machines,0.7
ME4166,Hóa lý Polyme,2(2-0-0-4),2,2,TCK,,Polymer Physical Chemistry,1
ME4168,Thiết kế máy công cụ,3(3-0-1-6),3,4.5,TCK,,Design of Machine Tools,0.7
ME4169,Vi xử lý,2(2-1-0-4),2,3,TCK,,Microprocessors,0.7
ME4169E,Vi xử lý,2(2-1-0-4),2,3,TCK,,Microprocessors,0.7
ME4169Q,Vi xử lý,2(2-1-0-4),2,3,TCK,,Microprocessors,0.7
ME4170,Đại cương ĐCĐT,2(2-1-0-4),2,3,TCK,,Introduction to Internal Combustion Engine,0.7
ME4171,Chuyên đề 2: Hệ thống cơ điện tử,1(1-0-0-2),1,1,TCK,,Special Topics 2: Mechatronic Systems,1
ME4172,Công nghệ bôi trơn,2(2-0-0-4),2,2,TCK,ME4192,Lubrication Technology,0.7
ME4174,Robot hàn,2(2-1-0.5-4),2,4,TCK,,Welding Robots,0.6
ME4175,Phương pháp số trong tính toán cấu trúc,3(2-1-0.5-6),3,4,TCK,,Numerical Methods in Structure Computation,0.7
ME4176,Chuyển động và tự động hóa máy,4(3-1-1-8),4,5.5,TCK,,Machine Motion and Automation,0.7
ME4178,Hệ thống đo lường Quang điện tử,2(2-0-1-4),2,3.5,TCK,,Electro-Optics Measuring Systems,0.7
ME4179,Xử lý tín hiệu đo lường cơ khí,2(2-0-1-4),2,3.5,TCK,,Signal processing in Mechanical Measurement,0.7
ME4180,Lý thuyết ĐCĐT,4(4-2-0-8),4,6,TCK,,Internal Combustion Engine Fundamentals,0.7
ME4181,Phương pháp phần tử hữu hạn,2(2-1-0-4),2,3,TCK,ME3050/ME2202,Finite Element Method,0.7
ME4181E,Phương pháp phần tử hữu hạn,2(2-1-0-4),2,3,TCK,,Finite Element Method,0.7
ME4181Q,Phương pháp phần tử hữu hạn,2(2-1-0-4),2,3,TCK,,Finite Element Method,0.7
ME4182,TĐH thủy khí trong máy,2(2-1-0-4),2,3,TCK,,Aero-hydraulic Automation,0.7
ME4182Q,Tự động hóa thủy khí trong máy,2(2-1-0-4),2,3,TCK,,Automation of hydraulic - pneumatic systems for machines,0.7
ME4183,Kết cấu hàn II,2(2-1-0-4),2,3,TCK,"ME4104,ME3050",Welded Structures II,0.7
ME4184,Xử lý nhiệt khi hàn,2(1-1-0-4),2,2,TCK,,Heat Treatment of Welds,0.7
ME4185,MH hóa và MP số QT biến dạng,2(2-1-0-6),2,3,TCK,,Modeling and Numerical Simulation of Forming Process,0.7
ME4186,Đồ án thiết kế II,3(2-1-0-6),3,6,TCK,,Design Project II,0.5
ME4187,Công nghệ CNC,3(3-0-1-6),3,4.5,TCK,,CNC Technology,0.7
ME4187Q,Công nghệ CNC,3(3-0-1-6),3,4.5,TCK,,CNC Technology,0.7
ME4188,Công nghệ tạo hình tiên tiến,3(3-0-1-6),3,4.5,TCK,,Advanced Technologies for metal forming,0.7
ME4189Q,Đồ án thiết kế chuyên ngành,2(0-0-4-4),2,4,TCK,,Specialized Design Project,0.7
ME4190,Máy thuỷ khí,3(3-1-0-6),3,4,TCK,,Hydrodynamic Machines,0.7
ME4191,Ngôn ngữ C và C++ trong TTMP CC và RB,2(2-1-0-4),2,3,TCK,ME3060,C/C++ Programming Language,0.7
ME4192,Thiết kế máy công cụ,2(2-0-1-4),2,3.5,TCK,"(ME3060,ME3090)/ME3061,ME4212,ME4062",Machine-Tool Design,0.7
ME4192Q,Thiết kế máy công cụ,2(2-0-1-4),2,3.5,TCK,,Machine-Tool Design,0.7
ME4193,Phương pháp thực nghiệm trong cơ học,2(2-0-1-4),2,3.5,TCK,,Technical Design Project,0.7
ME4194,Quản lý sản xuất hàn,2(1-1-0-4),2,2,TCK,,Management of Welding Operations,0.7
ME4195,Tối ưu hóa và điều khiển tối ưu,2(2-1-0-4),2,3,TCK,,Optimization and Optimal Control,0.7
ME4196,Công nghệ vật liệu composite và mô hình hóa,3(2-1-1-6),3,4.5,TCK,,Composite Materials and Modeling,0.7
ME4197,Mô hình hóa vật liệu và kết cấu nanô,2(2-0-0-4),2,2,TCK,,Modeling of Materials and Nano-Structures,0.7
ME4198,Động lực học và điều khiển Rôbốt công nghiệp,2(2-0-1-4),2,3.5,TCK,"ME3010,EE3359,EE2014,ET3102",Dynamics and Industrial Robot Control,0.7
ME4200,Lý thuyết và kết cấu ô tô,4(4-2-0-8),4,6,TCK,,Theory and Structure of Automobile,0.7
ME4201,Kỹ thuật rung và cân bằng máy,2(2-1-0-4),2,3,TCK,ME4031,Vibration Technique and Machine Balance,0.7
ME4202,Công nghệ chế tạo máy II,4(4-2-0.5-8),4,7,TCK,,Mechanical Technology II,0.6
ME4204,Thiết kế xưởng hàn,2(1-1-0-4),2,2,TCK,,Welding Workshop Design,0.7
ME4210,Hệ thống nhiên liệu và TĐĐC tốc độ ĐCĐT,3(3-1-0-6),3,4,TCK,,Fuel Supply and Speed Regulation Systems in IC Engine,0.7
ME4211,Động lực học máy,2(2-1-0-4),2,3,TCK,,Dynamic of machine,0.7
ME4211Q,Động lực học máy,2(2-1-0-4),2,3,TCK,,Dynamic of machine,0.7
ME4212,Nguyên lý gia công vật liệu,2(2-0-1-4),2,3.5,TCK,ME3040/ME3041/ME2101,Principles of Metal Cutting,0.7
ME4212Q,Nguyên lý gia công vật liệu,2(2-0-1-4),2,3.5,TCK,,Principle of Metal Cutting,0.7
ME4213,Các phương pháp gia công phi truyền thống,2(2-1-0-4),2,3,TCK,ME4212,Non traditional Processing methods,0.7
ME4214,Tự động hóa quá trình hàn,2(2-1-0-4),2,3,TCK,ME4024/ME3267,Welding Automation,0.7
ME4215,Tự động hóa quá trình hàn,3(3-1-0-6),3,4,TCK,,Welding Automation,0.7
ME4215Q,Kỹ thuật công nghệ,2(2-0-1-6),2,3.5,TCK,,Engineering technology,0.7
ME4216,Robot công nghiệp,2(1-1-0-4),2,2,TCK,,Industrial Robots,0.7
ME4217,Mô hình hóa quá trình hàn,2(2-1-0-4),2,3,TCK,,Modeling of welding process,0.7
ME4218,Thiết kế và chế tạo bình bồn áp lực,2(2-1-0-4),2,3,TCK,,Design and fabrication of pressure vessels,0.7
ME4219,Tự động hóa quá trình hàn,3(3-1-0-6),3,4,TCK,,Automatic welding process,0.7
ME4220,Động lực học và dao động ĐCĐT,3(3-1-0-6),3,4,TCK,ME4170,Dynamics and Vibrations of Crankshaft System in IC. Engine,0.7
ME4221,Kết cấu kim loại trong máy nâng,1(1-0-0-2),1,1,TCK,,Metallic Structure of Hoisting Machines,0.7
ME4222,Thiết kế dụng cụ cắt,2(2-0-1-4),2,3.5,TCK,ME4212,Cutting Tool Design,0.7
ME4222Q,Thiết kế dụng cụ cắt,2(2-0-1-4),2,3.5,TCK,,Cutting Tool Design,0.7
ME4223,KT ghép nối MT & ĐK thiết bị ĐL cơ khí,3(3-1-0-6),3,4,TCK,,Computer communication and measuring equipment control techniques,0.7
ME4223Q,Kỹ thuật ghép nối máy tính & điều khiển thiết bị đo lường CK,3(3-1-0-6),3,4,TCK,,Computer interfacing and mechanical device control,0.7
ME4224,Đồ gá hàn,2(2-1-0-4),2,3,TCK,,Welding Jigs and Fixture,0.6
ME4225,Công nghệ hàn điện tiếp xúc,2(2-0-1-4),2,3.5,TCK,,Resistance Welding,0.7
ME4226,Đạo đức người kỹ sư và bảo vệ môi trường,3(2-1-0-6),3,3,TCK,,Engineer's Ethics and Environmental Protection,0.7
ME4227,Công nghệ hàn áp lực,2(2-1-0-4),2,3,TCK,,Pressure Welding Technology,0.7
ME4228,Đồ án thiết kế hệ thống CĐT,2(0-0-4-4),2,4,TCK,,Project in Mechatronic System Design,1
ME4229,CAD/CAM/CNC,2(2-0-1-4),2,3.5,TCK,,CAD/CAM and CNC,0.7
ME4230,Tăng áp động cơ,2(2-1-0-4),2,3,TCK,ME4910/ME4170,Charging the Internal Combustion Engine,0.7
ME4232,Đồ án thiết kế dụng cụ cắt,2(0-0-4-4),2,4,TCK,ME4222/ME3260,Project in Cutting Tool,1
ME4232Q,Đồ án thiết kế dụng cụ cắt,2(0-0-4-4),2,4,TCK,,Project in Cutting Tool,0.7
ME4233,CAD/CAM/CNC II,2(2-0-1-4),2,3.5,TCK,,CAD/CAM/CNC II,0.7
ME4233Q,CAD/CAM/CNC,2(2-1-0-4),2,3,TCK,,CAD/CAM/CNC,0.7
ME4235,Thiết kế hệ thống điều khiển,2(2-0-1-4),2,3.5,TCK,,Control System Design,0.7
ME4235Q,Thiết kế hệ thống điều khiển,2(2-1-0-4),2,3,TCK,,Control System Design,0.7
ME4236,Thiết kế hệ thống Vi cơ điện tử,2(2-1-0-4),2,3,TCK,,System design of Micromechatronics,0.7
ME4236Q,Thiết kế HT vi cơ điện tử,2(2-1-0-4),2,3,TCK,,System design of Micromechatronics,0.7
ME4240,"Thiết kế, tính toán động cơ đốt trong",4(4-2-0-8),4,6,TCK,ME4170,Internal Combustion Engine structure and Design,0.7
ME4241,Đàn hồi ứng dụng,2(2-0-0-4),2,2,TCK,"ME3040, ME3050",Applied Elasticity,0.7
ME4242,Công nghệ tạo hình dụng cụ,2(2-1-0-4),2,3,TCK,,Shaping Technology,0.7
ME4242Q,Công nghệ tạo hình dụng cụ,2(2-1-0-4),2,3,TCK,,Shaping Technology,0.7
ME4244,Công nghệ hàn,2(2-0-1-4),2,3.5,TCK,,Welding Technology,0.7
ME4245,Mô hình hóa và mô phỏng số quá trình biến dạng,2(2-1-0-4),2,3,TCK,,Modeling and Numerical Simulation of Forming Process,0.7
ME4245Q,Mô hình hoá và mô phỏng số quá trình biến dạng,2(2-1-0-4),2,3,TCK,,Modeling and Numerical Simulation of Forming Process,0.7
ME4250,Đồ án môn học ĐCĐT,1(0-2-0-2),1,2,TCK,"ME4180, ME4220, ME4210",Project in Internal Combustion Engine,1
ME4252,Thiết kế nhà máy cơ khí,2(2-1-0-4),2,3,TCK,"ME3170/ME3172,ME4112=",Mechanical Workshop Design,0.6
ME4253,Cảm biến trong Máy chính xác,2(2-1-0-4),2,3,TCK,,Sensor in precise machines,0.7
ME4258,Thực tập kỹ thuật,2(0-0-6-4),2,4,TCK,,Engineering Practicum,0.7
ME4258E,Thực tập kỹ thuật,2(0-0-6-4),2,4,TCK,,Engineering Practicum,0.7
ME4258Q,Thực tập kỹ thuật,2(0-0-6-4),2,4,TCK,,Engineering Practicum,0.7
ME4260,"Sử dụng, sửa chữa ĐCĐT",3(3-1-1-6),3,5.5,TCK,ME4170,Internal Combustion Engine Usage and Repair,0.6
ME4261,Chẩn đoán kỹ thuật,1(1-0-0-2),1,1,TCK,,Engineering Diagnosis,0.7
ME4262,Ứng dụng CAD/CAM/CAE và CNC trong gia công,2(2-0-0-4),2,2,TCK,,Application of CAD/CAM/CAE and CNC,0.7
ME4263,Thiết kế chế tạo bằng máy tính,3(2-1-0.5-6),3,4,TCK,,Computer-Aided Design and Manufacturing,0.7
ME4264,Công nghệ và thiết bị hàn vảy,2(2-0-1-4),2,3.5,TCK,ME4024/ME3267,Brazing and Soldering Engineering and Equipment,0.7
ME4266,Các tính chất điện tử của vật liệu,3(3-0-0-6),3,3,TCK,,Electronic Properties of Materials,0.7
ME4270,Trang bị động lực,3(3-1-0-6),3,4,TCK,ME4170,Auxiliary Equipments of Internal Combustion Engine,0.7
ME4272,Phương pháp xử lý số liệu thực nghiệm,2(2-0-0-4),2,2,TCK,,Experimental Data Analysis,0.6
ME4274,Robot hàn,2(2-0-1-4),2,3.5,TCK,,Welding Robots,0.7
ME4280,Chuyên đề ĐCĐT,2(2-1-0-4),2,3,TCK,,Special Topics in Internal Combustion Engine,0.7
ME4281,Tính toán thiết kế robot,2(2-1-0-4),2,3,TCK,,Robot Design,0.7
ME4281Q,Tính toán thiết kế robot,2(2-1-0-4),2,3,TCK,,Robot Design,0.7
ME4282,Máy CNC và Rôbốt công nghiệp,2(2-0-1-4),2,3.5,TCK,"ME3060,ME3090,ME4212,ME4062",CNC Machines and Industrial Robots,0.6
ME4282Q,Máy CNC và rô bốt công nghiệp,2(2-0-1-4),2,3.5,TCK,,CNC Machines and Industrial Robots,0.7
ME4283,Thiết bị hàn hồ quang,2(2-0-1-4),2,3.5,TCK,ME4024,Plasma Welding Equipments,0.7
ME4284,Đồ án Công nghệ hàn nóng chảy,2(0-0-4-4),2,4,TCK,ME4024/ME3267,"Fusion Welding, Brazing and Soldering",0.7
ME4285,Đồ án gia công áp lực,2(0-0-4-4),2,4,TCK,ME3203/ME4322,Project in Metal Forming,0.7
ME4286,Công nghệ và thiết bị đúc phun chất dẻo,3(3-0-0-6),3,3,TCK,,Technology and Equipment for Plastic Extrusion and Injection,0.7
ME4287,Công nghệ và thiết bị đùn chất dẻo,3(3-0-0-6),3,3,TCK,,Technology and Equipment for Plastic Extrusion,0.7
ME4288,Sửa chữa máy công cụ,2(2-0-1-4),2,3.5,TCK,ME4192,Repair of Machine Tools,0.7
ME4289,Truyền dẫn thuỷ lực trong máy công cụ,2(2-0-1-4),2,3.5,TCK,ME4192,Hydraulic Drives in Machine Tools,0.7
ME4290,Thí nghiệm động cơ đốt trong,3(3-0-1-6),3,9,TCK,ME4910/ME4170,Measuring Technique in Internal Combustion Engine,0.6
ME4291,Lập trình mô phỏng robot và các hệ cơ điện tử,2(2-1-0-4),2,3,TCK,,Programming for Simulation of Robots and Mech. Systems,0.7
ME4292,Ứng dụng điện tử số trong cơ khí,2(2-1-0-4),2,3,TCK,,Digital Electronics in Mechanical Engineering,0.7
ME4293,Phần mềm phân tích và mô phỏng các hệ động lực có điều khiển,2(2-1-0-4),2,3,TCK,,Analysis and Simulation Software of Dynamic Systems,0.7
ME4294,Ứng suất & biến dạng hàn,2(2-0-1-4),2,3.5,TCK,,Welding stresses and deformations,0.7
ME4297,CĐ1: Mô phỏng phân tử HH & UD,2(2-0-0-4),2,2,TCK,,Simulation by Finite Element Method and Application,0.7
ME4300,Hệ thống điện và điện tử trên ô tô,3(3-0-1-6),3,4.5,TCK,,Electrical and Electronic Systems in Automobiles,0.6
ME4301,Tối ưu hóa ứng dụng (BTL),2(2-1-0-4),2,3,TCK,,Application Optimization,0.6
ME4302,Cảm biến đo lường và xử lý tín hiệu,2(2-1-0-4),2,3,TCK,,Sensors and Signal Processing,0.7
ME4303,Thiết kế máy theo nguyên tắc modun hóa,2(2-1-0-4),2,3,TCK,,Modular Design for Machine Tools,0.7
ME4306,Thiết kế khuôn chất dẻo,3(3-0-0-6),3,3,TCK,,Design of plastic mold,0.7
ME4310,Toán chuyên đề,2(1-1-0-4),2,2,TCK,,Special Topics in Math,0.7
ME4311,CAD/CAM và CNC,2(2-1-0-4),2,3,TCK,,CAD/CAM and CNC,0.7
ME4312,Tin học ứng dụng,2(2-1-0-4),2,3,TCK,"ME4052, ME3170",Applied Informatics,0.7
ME4314,Kỹ thuật CAD/CAM (BTL),2(2-1-0-4),2,3,TCK,,CAD/CAM,0.7
ME4314Q,Kỹ thuật CAD/CAM,2(2-1-0-4),2,3,TCK,,CAD/CAM,0.7
ME4320,Cơ sở kỹ thuật hàng không,2(2-1-0-4),2,3,TCK,ME3200/ME3087,Fundamentals of Aeronautical Engineering,0.7
ME4321,Công nghệ gia công SPCD,2(2-1-0-4),2,3,TCK,,Manufacturing Technology of Plastic Products,0.7
ME4322,Công nghệ gia công áp lực,2(2-0-1-4),2,3.5,TCK,,Metallic Forming Technology,0.7
ME4323E,Gia công vật liệu,3(2-1-1-6),3,4.5,TCK,,Material Processing,0.7
ME4324,Hàn đắp và phun phủ,2(2-0-1-4),2,3.5,TCK,"(ME4024/ME3267),ME4374",Hardsurfacing and Spraying,0.7
ME4326,Lưu biến Polime,2(2-1-0-4),2,3,TCK,,Polymers Rheology,0.7
ME4330,Khí động lực học,3(3-1-0-6),3,4,TCK,,Aerodynamics,0.7
ME4331,Dao động I,1(1-1-0-2),1,2,TCK,,Vibration I,0.7
ME4332,Điều khiển PLC cho GCAL,2(2-0-0-4),2,2,TCK,,PLC Control for Metal Forming,0.7
ME4334,Công nghệ hàn nóng chảy II,3(3-0-1-6),3,4.5,TCK,ME4024,"Fusion Welding, Brazing and Soldering II",0.7
ME4335,TĐH quá trình dập tạo hình,3(3-1-0-6),3,4,TCK,,Automation of Forming Process,0.7
ME4336,Đồ án thiết kế hệ thống CĐT,3(0-0-6-6),3,6,TCK,,Project in Mechatronic System Design,0.7
ME4336Q,ĐA thiết kế hệ thống Cơ điện tử,3(0-0-6-6),3,6,TCK,,Project in Mechatronic System Design,0.7
ME4338,Đồ án thiết kế hệ thống Cơ ĐT 2,3(0-0-6-6),3,6,TCK,,Project in Mechatronic System Design II,0.7
ME4340,Tin học trong thời gian thực,2(2-1-0-4),2,3,TCK,,Computer Science in Real-time,0.7
ME4342,Công nghệ chế tạo máy E2,3(3-1-0.5-6),3,5,TCK,,Mechanical Technology E2,0.6
ME4350,Cơ học vật bay (BTL),3(3-1-0-6),3,4,TCK,,Flight Mechanics,0.6
ME4352,Phương pháp xây dựng bề mặt cho CAD/CAM,2(2-1-0-4),2,3,TCK,,Surface Modeling for CAD/CAM,0.7
ME4356,Thực tập tốt nghiệp,3(0-0-6-6),3,7.5,TCK,,Graduation Practicum,0.5
ME4358,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,TCK,,Bachelor Final Project,0.5
ME4360,Lý thuyết động cơ tuabin khí,2(2-1-0-4),2,3,TCK,ME3080/ME3087,Gas Turbine Theory,0.7
ME4362,Thiết kế máy trên cơ sở độ tin cậy và tuổi thọ,2(2-1-0-4),2,3,TCK,,Machinery Design for Reliability and Durability,0.7
ME4366,Đồ án tốt nghiệp Kỹ sư,9(0-0-18-18),9,22.5,TCK,,Graduation Project,0.5
ME4370,Truyền động thuỷ khí máy bay,3(3-1-1-6),3,5.5,TCK,ME3080/ME3087,Aircraft Hydraulic and Pneumatic Transmission,0.6
ME4372,CN khuôn mẫu,2(2-0-1-4),2,3.5,TCK,,Mold Technology,0.7
ME4372Q,Công nghệ khuôn mẫu,2(2-0-1-4),2,3.5,TCK,,Mold Technology,0.7
ME4373,Kỹ thuật laser,2(2-1-0-4),2,3,TCK,,Laser Engineering,0.7
ME4374,Vật liệu hàn,2(2-0-1-4),2,3.5,TCK,ME4024/ME3267,Welding materials,0.7
ME4382,Kỹ thuật lập trình robot CN,2(2-1-0-4),2,3,TCK,,Programming of Industrial Robots,0.7
ME4384,Công nghệ và thiết bị hàn áp lực,3(3-0-1-6),3,4.5,TCK,,Technology and Equipment of pressure welding,0.7
ME4390,Động cơ và sức đẩy,2(2-1-0-4),2,3,TCK,ME3087,Engines and Propulsion,0.7
ME4391,Các hệ cơ điện tử,3(2-1-1-6),3,4.5,TCK,,Mechatronics Systems,0.7
ME4392,Các công nghệ cắt gọt đặc biệt,2(2-0-0-4),2,2,TCK,,Special Metallic Cutting Technologies,0.7
ME4393,Các phần mềm mô phỏng,2(2-1-0-4),2,3,TCK,,Modeling Software,0.7
ME4394,Thống kê và phân tích số liệu,2(2-1-0-4),2,3,TCK,,Data Analysis and Statistics,0.7
ME4395,Lưu biến học,2(2-0-0-4),2,2,TCK,,Rheology,0.7
ME4397,Lập trình MATLAB trong thiết kế kết cấu,2(2-0-0-4),2,2,TCK,,Matlab programming in structural design,0.7
ME4400,Nhiên liệu và dầu mỡ,2(2-0-1-4),2,3.5,TCK,"ME4010, ME4030",Fuels and Lubricants,0.6
ME4402,Đánh giá tính gia công của vật liệu,2(2-1-0-4),2,3,TCK,,Evaluation of Material Machinability,0.7
ME4410,Các hệ thống trên máy bay,3(3-1-0-6),3,4,TCK,ME3087,Aircraft Systems,0.6
ME4412,Đo lường chủ động,2(2-1-0-4),2,3,TCK,,Active Measurement,0.7
ME4420,Kết cấu và tính toán vật bay,3(3-1-0-6),3,4,TCK,ME3040,Flight Vehicle Structures and Analysis,0.7
ME4421,CN gia công sản phẩm chất dẻo,2(2-0-1-4),2,3.5,TCK,,Technology for outsourcing plastic products,0.7
ME4421Q,CN gia công sản phẩm chất dẻo,2(2-0-1-4),2,3.5,TCK,,Manufacturing Technology of Plastic Product,0.7
ME4422,Mô hình hóa và đánh giá hệ thống SXTĐ,2(2-1-0-4),2,3,TCK,,Modeling and Evaluation of Automatic Productions,0.7
